manifesto_id,text,cmp_code,eu_code
31240_201706,"Ce document met donc en commun toutes ces idées, il est le fruit de toutes ces contributions.",305.1,NA
31240_201706,"Le 16 octobre 2016, la Convention nationale de la France insoumise a transmis ce document au peuple français en vue des élections présidentielle et législatives de 2017.",305.1,NA
31240_201706,Mais le travail collaboratif ne s’arrête pas là.,305.1,NA
31240_201706,"Ce texte ne clót pas la réflexion, il lui donne un nouvel élan.",305.1,NA
31240_201706,Le programme de la France insoumise est un objet vivant.,305.1,NA
31240_201706,"Tout au long de la campagne, nous allons donc l’enrichir encore et affiner les propositions.",305.1,NA
31240_201706,Ce sera fait par l’élaboration tout aussi collective de «livrets thématiques».,305.1,NA
31240_201706,Nous voulons également renforcer son caractère opérationnel en organisant des «ateliers législatifs» pour rédiger les premières propositions de loi que nous souhaitons faire adopter.,305.1,NA
31240_201706,Nous voulons enfin que la campagne soit instructive et qu’elle donne à penser.,305.1,NA
31240_201706,Les universités populaires de la France insoumise y contribueront.,305.1,NA
31240_201706,L’urgence démocratique,202.1,NA
31240_201706,LA 6e RÉPUBLIQUE,204,NA
31240_201706,Tout commence par le pouvoir des citoyens.,202.1,NA
31240_201706,"Comment rendre le pouvoir au peuple, en finir avec le système de la caste médiatico-politique et de la monarchie présidentielle?",204,NA
31240_201706,C’est l’ère du peuple qui doit commencer!,204,NA
31240_201706,La révolution citoyenne à laquelle je crois est le moyen pacifique et démocratique de tourner la page de la tyrannie de l’oligarchie financière et de la caste qui est à son service.,304,NA
31240_201706,"Ce sera la tâche d’une Assemblée constituante, convoquée pour changer de fond en comble la Constitution, abolir la monarchie présidentielle",204,NA
31240_201706,et restaurer le pouvoir de l’initiative populaire.,202.4,NA
31240_201706,Je voudrais être le dernier président de la 5e République et rentrer chez moi sitót que la nouvelle Constitution aura été adoptée par le peuple français.,204,NA
31240_201706,La 6e République commencera et ce sera une refondation de la France elle-même.,204,NA
31240_201706,1 Réunir une Assemblée constituante,H,NA
31240_201706,"La nouvelle Constitution dont la France a besoin doit être radicalement nouvelle, y compris dans sa méthode d’écriture: elle ne peut être un simple rafistolage de la 5e République, ni se résumer à quelques réformes octroyées par le futur président de la République.",204,NA
31240_201706,C’est le peuple lui-même qui doit s’emparer de la question et s’impliquer tout au long d’un processus constituant.,202.4,NA
31240_201706,Nous proposons la convocation d’une assemblée spécifiquement chargée de rédiger une nouvelle Constitution sous le contróle des citoyens: une Assemblée constituante.,204,NA
31240_201706,"Nous soumettrons à ses travaux des propositions pour une 6e République démocratique, égalitaire, instituant de nouveaux droits et imposant l’impératif écologique.",204,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Convoquer un référendum (article 11 de la Constitution) pour engager le processus constituant (modalités de la composition de l’Assemblée constituante – mode de scrutin, parité, tirage au sort et incompatibilités; modalités de la délibération; association des citoyens aux travaux ...)",202.4,NA
31240_201706,·                Aucun parlementaire des anciennes assemblées de la 5e République ne pourra siéger dans cette Assemblée constituante.,202.4,NA
31240_201706,·                Les délégués à l’Assemblée constituante ne pourront être candidats aux élections suivant l’entrée en vigueur de la nouvelle Constitution,202.1,NA
31240_201706,·                Le projet de Constitution proposé par l’Assemblée constituante sera soumis à un référendum d’approbation,204,NA
31240_201706,"2 Balayer l’oligarchie, abolir les privilèges de la caste",H,NA
31240_201706,"La démocratie française est malade des privilèges, de l’argent-roi",503,NA
31240_201706,et de la collusion entre politique et finance.,304,NA
31240_201706,"Une caste de privilégiés, coupée des réalités de la vie du peuple, a confisqué le pouvoir.",503,NA
31240_201706,Cela doit cesser: la vertu doit être au centre de l’action politique.,304,NA
31240_201706,·                Nous proposons de réaliser les mesures suivantes:Rendre inéligible à vie toute personne condamnée pour corruption,304,NA
31240_201706,"·                Supprimer le monopole du déclenchement de poursuites judiciaires par l’administration fiscale en cas de fraude: la justice doit pouvoir enquêter librement et de sa propre initiative, même contre l’avis du ministre",202.1,NA
31240_201706,"·                Combattre la pollution du débat parlementaire par les lobbies, interdire l’entrée des lobbyistes dans l’enceinte du Parlement et les cadeaux faits aux parlementaires",304,NA
31240_201706,"·                Mettre fin au pantouflage: tout haut fonctionnaire souhaitant travailler dans le privé devra démissionner de la fonction publique et rembourser le prix de sa formation s’il n’a pas servi au moins dix ans,",304,NA
31240_201706,"·                 supprimer le concours externe de l’ENA pour toute personne n’ayant jamais travaillé,",304,NA
31240_201706,"·                 durcir les règles contre les conflits d’intérêts, allonger les périodes d’interdiction d’exercer une fonction privée après avoir exercé une activité publique dans le même secteur",304,NA
31240_201706,·                Appliquer les recommandations d’Anticor et de Transparency International visant à empêcher la corruption,304,NA
31240_201706,"·                et à rapprocher les représentants des représentés, notamment obliger un élu à rendre publique sa déclaration de patrimoine transmise à la Haute autorité pour la transparence de la vie publique et supprimer la réserve parlementaire (enveloppe financière dépensée sans vote du Parlement, selon le bon vouloir de chaque parlementaire)",304,NA
31240_201706,"·                Mettre fin à l’usurpation par le Medef de la parole des chefs d’entreprise: fonder la représentativité des organisations patronales sur la base d’élections, comme c’est déjà le cas pour les syndicats de salariés",701,NA
31240_201706,3 Une République permettant l’intervention populaire,H,NA
31240_201706,Le peuple est systématiquement tenu à l’écart des décisions.,202.4,NA
31240_201706,Tout au plus a-t-il le droit de voter une fois tous les cinq ans sans possibilité d’intervenir ensuite.,202.1,NA
31240_201706,Il est temps de faire confiance aux citoyens et de permettre le débat et l’expression de la souveraineté populaire en toutes circonstances.,202.4,NA
31240_201706,"·                Nous proposons de réaliser les mesures suivantes:Fixer le droit de vote à 16 ans, instaurer le vote obligatoire et la reconnaissance du vote blanc comme suffrage exprimé et généraliser la représentation proportionnelle",202.3,NA
31240_201706,"·                Créer un droit de révoquer un élu en cours de mandat, par référendum, sur demande d’une partie du corps électoral",202.4,NA
31240_201706,·                Instaurer le référendum d’initiative citoyenne et le droit des citoyens de proposer une loi,202.4,NA
31240_201706,·                Rendre obligatoire le recours au référendum pour réviser la Constitution ou ratifier tout nouveau traité européen et garantir le respect de la décision populaire,202.4,NA
31240_201706,"·                Reconnaître le droit de vote aux élections locales pour les résidents étrangers en situation régulière, comme en bénéficient déjà les ressortissants des pays de l’Union européenne",202.1,NA
31240_201706,"·                Rendre effectif le principe du non-cumul des mandats, y compris dans le temps",202.1,NA
31240_201706,"·                et abroger la loi NOME: contre les nouvelles féodalités et l’éloignement du pouvoir des citoyens, refonder l’organisation territoriale de la République et défendre les libertés communales",301,NA
31240_201706,"·                Démocratiser l’accès aux responsabilités politiques en permettant à chacun de prendre un «congé républicain», sans risque pour son emploi ou ses droits quels qu’ils soient, en vue de se présenter à des élections",202.1,NA
31240_201706,4 Abolir la monarchie présidentielle,H,NA
31240_201706,La monarchie présidentielle actuelle marginalise le Parlement.,204,NA
31240_201706,"Le président peut dissoudre l’Assemblée, mais celle-ci ne peut le renverser.",204,NA
